t_h,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,xmv_12,operator_phase
3.676,0.24997,3642.525072,4489.590429,9.337828,26.716728,42.257105,2696.889205,71.624747,120.429743,0.328852,80.340907,49.697454,2624.803324,25.14071,48.450969,3092.400218,23.053373,65.948601,228.431936,341.271585,94.615789,77.301172,31.958689,9.292548,26.275215,6.910383,19.338447,1.717575,33.172935,14.303798,23.528493,1.148816,18.559384,2.349279,4.814383,2.372709,0.013847,0.804499,0.094319,54.089152,43.652261,63.05263,53.979707,24.643558,61.301921,22.21,39.24892,37.797454,44.950969,47.445735,41.105813,18.113491,50.0,
3.69,0.249631,3699.483621,4540.835951,9.422651,26.425289,42.407621,2696.348737,71.1883,120.449747,0.332196,80.321987,51.229101,2625.226572,25.341599,48.812261,3092.378905,23.489171,65.931926,228.242152,341.343269,94.585546,77.309268,31.958689,9.292548,26.275215,6.910383,19.338447,1.717575,33.172935,14.303798,23.528493,1.148816,18.559384,2.349279,4.814383,2.372709,0.013847,0.804499,0.094319,54.089152,43.652261,63.05263,53.979707,24.643558,61.301921,22.21,39.194874,39.329101,45.312261,47.445735,41.105813,18.113491,50.0,
3.704,0.250234,3674.167042,4505.160304,9.431671,26.644024,41.986361,2695.932844,71.863393,120.441829,0.327075,80.338759,49.964453,2624.700185,25.857602,50.808588,3092.727346,22.681743,65.933981,228.166755,341.723886,94.603217,77.28228,32.146637,9.256446,25.808655,6.810978,18.971009,1.730299,33.049566,14.384591,23.719603,1.115789,18.337605,2.347416,4.888075,2.353903,0.013847,0.804499,0.094319,54.089152,43.652261,63.05263,53.979707,24.643558,61.301921,22.21,39.153284,38.064453,47.308588,47.445735,41.105813,18.113491,50.0,
3.718,0.250218,3695.471712,4485.442002,9.381631,26.653666,41.942244,2696.400568,72.275529,120.435016,0.329116,80.333507,50.596582,2625.316705,25.487965,51.370727,3092.509288,22.845995,65.915722,229.001831,341.372039,94.587773,77.274981,32.146637,9.256446,25.808655,6.810978,18.971009,1.730299,33.049566,14.384591,23.719603,1.115789,18.337605,2.347416,4.888075,2.353903,0.013847,0.804499,0.094319,54.089152,43.652261,63.05263,53.979707,24.643558,61.301921,22.21,39.200057,38.696582,47.870727,47.445735,41.105813,18.113491,50.0,
3.732,0.24955,3678.386256,4516.905113,9.378696,27.191633,41.847208,2696.763178,72.148956,120.431342,0.331611,80.33328,49.972001,2625.65794,25.018249,50.173251,3092.528211,22.614584,65.938561,228.770345,341.42882,94.595638,77.296219,32.146637,9.256446,25.808655,6.810978,18.971009,1.730299,33.049566,14.384591,23.719603,1.115789,18.337605,2.347416,4.888075,2.353903,0.013847,0.804499,0.094319,54.089152,43.652261,63.05263,53.979707,24.643558,61.301921,22.21,39.236318,38.072001,46.673251,47.445735,41.105813,18.113491,50.0,
3.746,0.25123,3665.853533,4510.963928,9.330596,26.859665,42.369256,2695.897486,72.414184,120.410971,0.330096,80.318431,48.861238,2625.362729,25.423073,52.298195,3092.541207,23.073547,65.939102,228.611768,341.259115,94.597438,77.314361,32.146637,9.256446,25.808655,6.810978,18.971009,1.730299,33.049566,14.384591,23.719603,1.115789,18.337605,2.347416,4.888075,2.353903,0.013847,0.804499,0.094319,54.089152,43.652261,63.05263,53.979707,24.643558,61.301921,22.21,39.149749,36.961238,48.798195,47.445735,41.105813,18.113491,50.0,
3.76,0.251219,3631.09852,4532.540488,9.285927,27.046769,42.543232,2696.110773,72.399847,120.441205,0.330279,80.32813,51.119308,2625.364735,25.839443,51.10515,3092.197838,22.40801,65.932992,229.822972,341.614605,94.596984,77.301053,32.146637,9.256446,25.808655,6.810978,18.971009,1.730299,33.049566,14.384591,23.719603,1.115789,18.337605,2.347416,4.888075,2.353903,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.171077,39.219308,47.60515,47.445735,41.105813,18.113491,50.0,
3.774,0.24956,3636.8855,4496.117003,9.275727,26.956115,42.789073,2696.432537,71.564915,120.429796,0.330035,80.323973,49.608504,2625.193886,25.435415,52.15674,3092.844247,21.935233,65.945352,229.131685,340.93255,94.594987,77.307772,32.146637,9.256446,25.808655,6.810978,18.971009,1.730299,33.049566,14.384591,23.719603,1.115789,18.337605,2.347416,4.888075,2.353903,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.203254,37.708504,48.65674,47.445735,41.105813,18.113491,50.0,
3.789,0.249868,3650.403044,4527.805743,9.322818,27.102322,42.207867,2695.995862,72.083925,120.42438,0.328334,80.310614,48.631366,2625.16213,25.268351,48.529278,3093.241629,22.824985,65.937526,231.546564,341.235429,94.616324,77.300676,32.146637,9.256446,25.808655,6.810978,18.971009,1.730299,33.049566,14.384591,23.719603,1.115789,18.337605,2.347416,4.888075,2.353903,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.159586,36.731366,45.029278,47.445735,41.105813,18.113491,50.0,
3.802,0.249811,3654.533156,4507.047064,9.328176,27.06843,42.414274,2696.60557,72.518614,120.414037,0.328951,80.333533,47.891924,2625.605163,25.094221,50.70327,3093.035714,22.834209,65.936788,231.032356,341.500088,94.599321,77.307952,32.008045,9.380478,26.255128,6.821771,19.008927,1.741805,32.944626,14.146295,23.431512,1.229676,18.716283,2.31723,4.937272,2.396127,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.220557,35.991924,47.20327,47.445735,41.105813,18.113491,50.0,
3.816,0.249366,3661.693427,4562.407514,9.357923,27.070694,42.165832,2696.582809,71.492557,120.435812,0.327151,80.319792,49.319012,2625.393799,25.385977,47.500755,3092.408229,23.071762,65.923227,229.133915,341.237227,94.619709,77.303949,32.008045,9.380478,26.255128,6.821771,19.008927,1.741805,32.944626,14.146295,23.431512,1.229676,18.716283,2.31723,4.937272,2.396127,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.218281,37.419012,44.000755,47.445735,41.105813,18.113491,50.0,
3.83,0.250805,3667.806565,4501.300362,9.408203,26.871444,42.021935,2695.944534,72.471628,120.43106,0.324889,80.326681,49.830784,2624.883821,25.041801,51.416677,3092.788822,22.682585,65.936625,230.203673,341.405446,94.596277,77.286812,32.008045,9.380478,26.255128,6.821771,19.008927,1.741805,32.944626,14.146295,23.431512,1.229676,18.716283,2.31723,4.937272,2.396127,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.154453,37.930784,47.916677,47.445735,41.105813,18.113491,50.0,
3.844,0.249044,3650.169453,4511.407088,9.411921,26.58488,42.290728,2696.608694,72.022879,120.432809,0.32961,80.331012,51.13871,2624.717702,25.074651,48.92354,3092.727301,22.702362,65.934416,228.864557,341.544075,94.582148,77.297537,32.008045,9.380478,26.255128,6.821771,19.008927,1.741805,32.944626,14.146295,23.431512,1.229676,18.716283,2.31723,4.937272,2.396127,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.220869,39.23871,45.42354,47.445735,41.105813,18.113491,50.0,
3.858,0.251336,3678.20979,4492.546409,9.394345,27.138594,42.105583,2696.253327,71.432855,120.431709,0.327073,80.312355,51.596568,2625.713296,25.966162,49.233226,3092.660826,22.90733,65.932145,230.143936,340.98365,94.609687,77.299177,32.008045,9.380478,26.255128,6.821771,19.008927,1.741805,32.944626,14.146295,23.431512,1.229676,18.716283,2.31723,4.937272,2.396127,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.185333,39.696568,45.733226,47.445735,41.105813,18.113491,50.0,
3.872,0.250058,3660.318486,4509.328307,9.40387,26.543039,42.051341,2696.499944,71.708895,120.435573,0.327783,80.306205,48.918322,2625.160787,24.571378,49.791147,3093.261068,23.389237,65.954412,227.231773,341.083941,94.616865,77.304675,32.008045,9.380478,26.255128,6.821771,19.008927,1.741805,32.944626,14.146295,23.431512,1.229676,18.716283,2.31723,4.937272,2.396127,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.209994,37.018322,46.291147,47.445735,41.105813,18.113491,50.0,
3.886,0.250113,3671.395071,4481.574677,9.334422,26.782855,42.595714,2696.173156,71.836175,120.429632,0.32808,80.325532,49.468911,2626.020835,25.140002,49.717326,3092.68876,23.02909,65.944393,228.783117,341.356177,94.587016,77.314347,32.008045,9.380478,26.255128,6.821771,19.008927,1.741805,32.944626,14.146295,23.431512,1.229676,18.716283,2.31723,4.937272,2.396127,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.177316,37.568911,46.217326,47.445735,41.105813,18.113491,50.0,
3.9,0.250847,3677.768257,4465.414095,9.34596,26.821593,42.082142,2696.038507,71.912586,120.439584,0.329538,80.322662,48.944729,2625.004105,25.207848,50.499286,3093.06951,23.289664,65.917409,229.08671,341.590874,94.604244,77.291678,32.008045,9.380478,26.255128,6.821771,19.008927,1.741805,32.944626,14.146295,23.431512,1.229676,18.716283,2.31723,4.937272,2.396127,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.163851,37.044729,46.999286,47.445735,41.105813,18.113491,50.0,
3.914,0.249613,3687.781446,4475.240312,9.391893,26.75582,42.552503,2696.532971,71.839487,120.440928,0.330344,80.321619,48.711814,2625.862261,25.438053,49.404995,3093.412846,22.737798,65.94272,227.015626,341.378688,94.59497,77.288992,31.934049,9.417104,26.21786,6.727323,18.764488,1.718877,33.000062,14.457603,23.346255,1.12608,18.669269,2.335308,4.906808,2.284545,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.213297,36.811814,45.904995,47.445735,41.105813,18.113491,50.0,
3.928,0.250064,3669.990667,4516.798394,9.385242,26.865496,41.98835,2696.312126,72.45212,120.429735,0.329452,80.303603,48.65407,2625.334479,25.412133,50.205937,3092.822839,22.455249,65.935903,229.298148,341.265189,94.608634,77.290073,31.934049,9.417104,26.21786,6.727323,18.764488,1.718877,33.000062,14.457603,23.346255,1.12608,18.669269,2.335308,4.906808,2.284545,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.191213,36.75407,46.705937,47.445735,41.105813,18.113491,50.0,
3.942,0.250874,3689.940122,4506.51468,9.425612,26.973278,42.008968,2696.17126,71.878332,120.444994,0.329459,80.314901,48.934605,2625.49241,25.41565,50.60278,3092.505494,22.689731,65.936437,229.74075,341.493037,94.589672,77.286495,31.934049,9.417104,26.21786,6.727323,18.764488,1.718877,33.000062,14.457603,23.346255,1.12608,18.669269,2.335308,4.906808,2.284545,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.177126,37.034605,47.10278,47.445735,41.105813,18.113491,50.0,
3.956,0.251204,3650.149197,4553.069393,9.37098,26.949875,42.204262,2696.380385,71.695968,120.442154,0.329994,80.317323,49.094799,2625.409537,25.24343,49.149895,3092.978032,22.673459,65.927082,228.349382,341.380116,94.595711,77.291675,31.934049,9.417104,26.21786,6.727323,18.764488,1.718877,33.000062,14.457603,23.346255,1.12608,18.669269,2.335308,4.906808,2.284545,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.198038,37.194799,45.649895,47.445735,41.105813,18.113491,50.0,
3.97,0.253325,3654.787968,4503.960559,9.402304,26.827833,42.615371,2696.472668,72.127134,120.433332,0.329972,80.321619,49.017084,2625.081744,25.645533,50.305942,3093.538808,23.201549,65.927125,228.887585,341.482398,94.603395,77.281794,31.934049,9.417104,26.21786,6.727323,18.764488,1.718877,33.000062,14.457603,23.346255,1.12608,18.669269,2.335308,4.906808,2.284545,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.207267,37.117084,46.805942,47.445735,41.105813,18.113491,50.0,
3.984,0.249308,3641.866192,4485.982585,9.386411,26.901959,42.622615,2696.446305,71.61798,120.424953,0.327136,80.342684,50.09387,2625.421988,25.065132,50.122378,3092.683333,23.309108,65.921244,229.031632,341.049761,94.593042,77.295282,31.934049,9.417104,26.21786,6.727323,18.764488,1.718877,33.000062,14.457603,23.346255,1.12608,18.669269,2.335308,4.906808,2.284545,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.204631,38.19387,46.622378,47.445735,41.105813,18.113491,50.0,
3.998,0.250251,3669.883869,4482.635471,9.285802,26.811646,42.491966,2696.620202,72.793057,120.449154,0.327964,80.321461,51.601579,2625.844939,25.238582,48.751043,3093.782043,22.776232,65.950506,229.078657,341.124991,94.597152,77.304639,31.934049,9.417104,26.21786,6.727323,18.764488,1.718877,33.000062,14.457603,23.346255,1.12608,18.669269,2.335308,4.906808,2.284545,0.009439,0.814077,0.101076,53.860085,43.869957,63.05263,53.979707,24.643558,61.301921,22.21,39.22202,39.701579,45.251043,47.445735,41.105813,18.113491,50.0,
4.012,0.251581,3680.146829,4521.106953,9.407222,26.596006,42.053908,2696.949858,72.161888,120.440407,0.331979,80.332012,52.545806,2625.324944,25.613483,50.041728,3092.283119,22.334111,65.934714,229.577605,341.526789,94.588554,77.285869,31.895675,8.882587,26.469809,6.903282,18.68529,1.716531,33.043902,14.391543,23.726461,1.280475,18.231368,2.358053,4.931923,2.338509,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.254986,40.645806,46.541728,47.445735,41.105813,18.113491,50.0,
4.026,0.249484,3645.110673,4496.016308,9.344647,27.005089,42.334521,2696.512153,72.388176,120.448041,0.329664,80.347193,48.233091,2625.094255,25.956514,48.676308,3092.793916,23.225449,65.942786,228.61216,341.12477,94.593698,77.298438,31.895675,8.882587,26.469809,6.903282,18.68529,1.716531,33.043902,14.391543,23.726461,1.280475,18.231368,2.358053,4.931923,2.338509,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.211215,36.333091,45.176308,47.445735,41.105813,18.113491,50.0,
4.04,0.250154,3667.607721,4544.337772,9.318448,26.891799,42.248854,2697.064719,72.009159,120.439806,0.329695,80.31536,49.823719,2625.57057,25.238766,48.784613,3093.211667,22.47667,65.932529,229.49043,341.325397,94.605024,77.286095,31.895675,8.882587,26.469809,6.903282,18.68529,1.716531,33.043902,14.391543,23.726461,1.280475,18.231368,2.358053,4.931923,2.338509,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.266472,37.923719,45.284613,47.445735,41.105813,18.113491,50.0,
4.054,0.25029,3662.137971,4539.571346,9.291127,27.098764,42.061677,2696.569016,72.149057,120.447648,0.330746,80.318888,50.556453,2625.324062,25.514759,49.599096,3092.748949,22.80081,65.947391,229.043546,341.371475,94.605031,77.30134,31.895675,8.882587,26.469809,6.903282,18.68529,1.716531,33.043902,14.391543,23.726461,1.280475,18.231368,2.358053,4.931923,2.338509,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.216902,38.656453,46.099096,47.445735,41.105813,18.113491,50.0,
4.068,0.250193,3669.201425,4487.217029,9.375182,26.878148,42.03329,2696.712592,71.434124,120.454909,0.329759,80.325157,49.555423,2625.466735,25.566529,48.563525,3093.116561,22.916551,65.946592,227.513839,341.10445,94.586221,77.306673,31.895675,8.882587,26.469809,6.903282,18.68529,1.716531,33.043902,14.391543,23.726461,1.280475,18.231368,2.358053,4.931923,2.338509,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.231259,37.655423,45.063525,47.445735,41.105813,18.113491,50.0,
4.082,0.25131,3660.66307,4526.510468,9.379957,26.447627,42.194227,2696.595432,71.697521,120.433002,0.329712,80.339874,50.695133,2626.025975,25.200477,50.186984,3092.958408,23.169952,65.934354,228.914463,341.200965,94.601538,77.287349,31.895675,8.882587,26.469809,6.903282,18.68529,1.716531,33.043902,14.391543,23.726461,1.280475,18.231368,2.358053,4.931923,2.338509,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.219543,38.795133,46.686984,47.445735,41.105813,18.113491,50.0,
4.096,0.251173,3665.744178,4517.35804,9.243724,26.970884,42.301633,2696.819637,71.636526,120.443261,0.326761,80.321788,50.168747,2625.486932,25.616651,49.025258,3092.336692,23.471074,65.924555,229.816055,341.722122,94.599076,77.310218,31.895675,8.882587,26.469809,6.903282,18.68529,1.716531,33.043902,14.391543,23.726461,1.280475,18.231368,2.358053,4.931923,2.338509,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.241964,38.268747,45.525258,47.445735,41.105813,18.113491,50.0,
4.11,0.251688,3637.05164,4501.644958,9.288263,26.804529,42.060492,2696.406442,71.626683,120.418227,0.32936,80.335098,48.231577,2625.473702,25.562966,48.921981,3093.503019,23.585084,65.923575,227.809517,341.274469,94.608489,77.288546,31.812566,9.206376,25.947787,6.558296,18.500306,1.724506,32.748988,14.348341,23.666593,1.166033,18.544938,2.388407,4.856764,2.302381,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.200644,36.331577,45.421981,47.445735,41.105813,18.113491,50.0,
4.124,0.248905,3667.166195,4481.881934,9.435824,27.001205,42.395792,2696.127178,72.375973,120.412507,0.328538,80.322945,51.785756,2625.524415,25.431368,50.229525,3092.87016,22.414247,65.924844,228.484284,341.488872,94.612493,77.300088,31.812566,9.206376,25.947787,6.558296,18.500306,1.724506,32.748988,14.348341,23.666593,1.166033,18.544938,2.388407,4.856764,2.302381,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.172718,39.885756,46.729525,47.445735,41.105813,18.113491,50.0,
4.137,0.252583,3661.506243,4490.306019,9.297648,27.047615,42.511395,2696.323211,72.826598,120.43876,0.329134,80.325464,50.636839,2625.579584,24.143524,50.088455,3092.617549,23.65867,65.914727,231.137913,341.464705,94.598679,77.293427,31.812566,9.206376,25.947787,6.558296,18.500306,1.724506,32.748988,14.348341,23.666593,1.166033,18.544938,2.388407,4.856764,2.302381,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.192321,38.736839,46.588455,47.445735,41.105813,18.113491,50.0,
4.151,0.253107,3679.958673,4506.151837,9.408897,26.54719,42.2445,2696.707019,71.903867,120.438252,0.327809,80.324278,48.944511,2625.548011,25.800407,49.530412,3092.773923,22.551209,65.92378,228.926579,341.298541,94.601152,77.289013,31.812566,9.206376,25.947787,6.558296,18.500306,1.724506,32.748988,14.348341,23.666593,1.166033,18.544938,2.388407,4.856764,2.302381,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.230702,37.044511,46.030412,47.445735,41.105813,18.113491,50.0,
4.165,0.251306,3681.834932,4485.581639,9.413162,26.775495,42.1103,2696.495194,71.692633,120.43972,0.329791,80.318096,49.233578,2625.456848,24.484618,51.137657,3093.39075,22.626946,65.926367,229.697544,341.157175,94.602384,77.303515,31.812566,9.206376,25.947787,6.558296,18.500306,1.724506,32.748988,14.348341,23.666593,1.166033,18.544938,2.388407,4.856764,2.302381,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.209519,37.333578,47.637657,47.445735,41.105813,18.113491,50.0,
4.179,0.251083,3635.635019,4478.095425,9.322946,26.569504,42.166538,2696.887943,71.316912,120.434879,0.329526,80.337759,48.775488,2625.624789,24.883668,47.967492,3092.757317,22.707364,65.944045,229.144647,341.481235,94.594876,77.299433,31.812566,9.206376,25.947787,6.558296,18.500306,1.724506,32.748988,14.348341,23.666593,1.166033,18.544938,2.388407,4.856764,2.302381,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.248794,36.875488,44.467492,47.445735,41.105813,18.113491,50.0,
4.193,0.250335,3653.858934,4533.193196,9.350747,26.994563,41.830698,2696.260564,71.402934,120.427173,0.327066,80.309365,51.747256,2625.647665,24.80173,51.421633,3092.49114,22.569138,65.923124,229.829789,341.52785,94.611127,77.299266,31.812566,9.206376,25.947787,6.558296,18.500306,1.724506,32.748988,14.348341,23.666593,1.166033,18.544938,2.388407,4.856764,2.302381,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.186056,39.847256,47.921633,47.445735,41.105813,18.113491,50.0,
4.207,0.252589,3681.969231,4524.734384,9.405789,26.390315,42.6631,2696.352425,71.891456,120.425838,0.328257,80.33027,50.190714,2625.760901,25.704549,49.453377,3093.300466,22.573881,65.932174,228.335083,341.2823,94.597504,77.290455,31.869203,9.203129,25.966552,6.889403,18.696516,1.692594,32.970788,14.579622,23.609982,1.216632,18.211456,2.339881,4.936953,2.256376,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.195242,38.290714,45.953377,47.445735,41.105813,18.113491,50.0,
4.221,0.249245,3625.352082,4534.551149,9.365347,26.706516,42.283561,2696.746174,72.652192,120.434382,0.334339,80.334502,50.692859,2625.24993,25.389343,50.392877,3092.817031,23.294682,65.928964,229.342854,341.429033,94.601416,77.296758,31.869203,9.203129,25.966552,6.889403,18.696516,1.692594,32.970788,14.579622,23.609982,1.216632,18.211456,2.339881,4.936953,2.256376,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.234617,38.792859,46.892877,47.445735,41.105813,18.113491,50.0,
4.235,0.24864,3691.096261,4490.764398,9.30386,26.789348,42.190811,2696.532243,72.483614,120.446993,0.328678,80.333715,49.95041,2625.569377,25.341769,50.4467,3092.960982,23.011351,65.933276,229.005988,341.343184,94.596275,77.299164,31.869203,9.203129,25.966552,6.889403,18.696516,1.692594,32.970788,14.579622,23.609982,1.216632,18.211456,2.339881,4.936953,2.256376,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.213224,38.05041,46.9467,47.445735,41.105813,18.113491,50.0,
4.249,0.248673,3667.701768,4508.874132,9.333827,26.479552,42.228405,2696.43532,71.510531,120.44615,0.326734,80.322701,51.139033,2625.347369,25.233877,50.000667,3093.317814,23.294525,65.911913,229.883067,341.45983,94.604581,77.280173,31.869203,9.203129,25.966552,6.889403,18.696516,1.692594,32.970788,14.579622,23.609982,1.216632,18.211456,2.339881,4.936953,2.256376,0.004887,0.797962,0.093691,54.007929,43.528051,63.05263,53.979707,24.643558,61.301921,22.21,39.203532,39.239033,46.500667,47.445735,41.105813,18.113491,50.0,
4.263,0.250232,3658.651424,4504.191865,9.299931,26.832485,42.280407,2696.801422,71.555919,120.42409,0.329882,80.321727,48.014536,2625.587168,25.447687,51.221952,3093.244374,23.012331,65.908329,228.23712,341.193762,94.603064,77.298396,31.869203,9.203129,25.966552,6.889403,18.696516,1.692594,32.970788,14.579622,23.609982,1.216632,18.211456,2.339881,4.936953,2.256376,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.240142,36.114536,47.721952,47.445735,41.105813,18.113491,50.0,
4.277,0.251428,3668.125871,4510.670727,9.396257,26.612065,42.638297,2696.824885,72.780095,120.434662,0.330137,80.321736,46.956504,2625.410265,25.030856,49.822642,3092.900521,22.766011,65.938284,227.534751,341.203937,94.602353,77.289794,31.869203,9.203129,25.966552,6.889403,18.696516,1.692594,32.970788,14.579622,23.609982,1.216632,18.211456,2.339881,4.936953,2.256376,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.242489,35.056504,46.322642,47.445735,41.105813,18.113491,50.0,
4.291,0.249469,3662.476083,4514.366627,9.317374,26.973706,42.520425,2696.538506,71.081577,120.435216,0.330196,80.324515,48.904424,2625.441838,24.829475,48.891067,3092.634968,22.943928,65.938635,229.059125,341.3677,94.574022,77.28508,31.869203,9.203129,25.966552,6.889403,18.696516,1.692594,32.970788,14.579622,23.609982,1.216632,18.211456,2.339881,4.936953,2.256376,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.213851,37.004424,45.391067,47.445735,41.105813,18.113491,50.0,
4.305,0.248963,3659.00012,4509.465136,9.304048,27.137045,42.229616,2696.714032,72.342156,120.427563,0.326747,80.34297,48.131475,2625.336153,25.157001,49.273594,3092.820686,22.767034,65.951836,228.517546,341.558858,94.595981,77.317805,31.904151,9.264606,25.696275,6.80792,18.446488,1.746613,32.968322,14.372946,23.900133,1.220842,18.116785,2.323004,4.901816,2.358461,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.231403,36.231475,45.773594,47.445735,41.105813,18.113491,50.0,
4.319,0.2521,3636.741201,4473.310206,9.329223,26.55293,41.944858,2696.895266,72.375961,120.44579,0.329498,80.33934,51.384386,2625.04948,24.968484,49.922044,3092.810857,22.985089,65.93059,231.429171,341.446032,94.610512,77.300505,31.904151,9.264606,25.696275,6.80792,18.446488,1.746613,32.968322,14.372946,23.900133,1.220842,18.116785,2.323004,4.901816,2.358461,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.249527,39.484386,46.422044,47.445735,41.105813,18.113491,50.0,
4.333,0.251416,3648.003767,4517.657229,9.314701,26.862125,42.196787,2696.587044,71.356817,120.426041,0.329117,80.316523,49.196747,2625.324448,25.390969,50.330867,3092.621412,23.269342,65.936583,230.203846,341.316504,94.587573,77.276203,31.904151,9.264606,25.696275,6.80792,18.446488,1.746613,32.968322,14.372946,23.900133,1.220842,18.116785,2.323004,4.901816,2.358461,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.218704,37.296747,46.830867,47.445735,41.105813,18.113491,50.0,
4.347,0.250211,3670.287817,4527.006205,9.347982,26.629482,42.300231,2696.319377,71.659663,120.455859,0.330767,80.311854,50.34267,2626.111633,25.08075,49.233692,3093.019844,22.55116,65.925989,230.312996,340.934542,94.614663,77.302399,31.904151,9.264606,25.696275,6.80792,18.446488,1.746613,32.968322,14.372946,23.900133,1.220842,18.116785,2.323004,4.901816,2.358461,0.015053,0.828216,0.110422,53.853737,44.522356,63.05263,53.979707,24.643558,61.301921,22.21,39.191938,38.44267,45.733692,47.445735,41.105813,18.113491,50.0,
